Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
383,55,9,12,19,-18,33,0,110.66666666666667,-0.3333333333333333
384,15,12,0,-12,-18,33,0,521.6666666666666,-339.3333333333333
385,16,12,0,-11,-18,33,0,44815.0,-16.666666666666668
386,17,12,0,-10,-18,33,0,652.3333333333334,-7.333333333333333
387,18,12,0,-9,-18,33,0,-11.666666666666666,-337.0
388,19,12,0,-8,-18,33,0,594.3333333333334,-7.0
389,20,12,0,-7,-18,33,0,611.0,-7.666666666666667
390,21,12,0,-6,-18,33,0,1098.3333333333333,-340.0
391,22,12,0,-5,-18,33,0,757.0,-7.666666666666667
392,23,12,0,-4,-18,33,0,415.6666666666667,-5.666666666666667
393,24,12,0,-3,-18,33,0,497.3333333333333,-6.0
394,25,12,0,-2,-18,33,0,463.0,-6.0
395,26,12,0,-1,-18,33,0,630.0,-6.0
396,27,12,0,0,-18,33,0,395.6666666666667,-5.666666666666667
397,28,12,0,1,-18,33,0,261.0,-3.6666666666666665
398,29,12,0,2,-18,33,0,-182.33333333333334,-335.0
399,30,12,0,3,-18,33,0,171.66666666666666,-1.6666666666666667
400,31,12,0,4,-18,33,0,250.0,-3.3333333333333335
401,32,12,0,5,-18,33,0,215.66666666666666,-2.3333333333333335
402,33,12,0,6,-18,33,0,157.33333333333334,-1.3333333333333333
403,34,12,0,7,-18,33,0,150.33333333333334,-1.3333333333333333
404,35,12,0,8,-18,33,0,192.33333333333334,-2.3333333333333335
405,36,12,0,9,-18,33,0,128.33333333333334,-0.6666666666666666
406,37,12,0,10,-18,33,0,152.66666666666666,-1.3333333333333333
407,38,12,0,11,-18,33,0,166.0,-1.6666666666666667
408,39,12,0,12,-18,33,0,311.6666666666667,-4.0
409,40,12,0,13,-18,33,0,271.0,-3.0
410,41,12,0,14,-18,33,0,131.66666666666666,-0.6666666666666666
411,42,12,0,15,-18,33,0,185.66666666666666,-1.6666666666666667
412,43,12,0,16,-18,33,0,111.66666666666667,-0.6666666666666666
413,44,12,0,17,-18,33,0,172.33333333333334,-1.6666666666666667
414,45,12,0,18,-18,33,0,90.0,0.0
415,46,12,0,19,-18,33,0,89.0,0.3333333333333333
416,24,12,9,-12,-18,33,0,100.0,-338.0
417,25,12,9,-11,-18,33,0,766.3333333333334,-8.333333333333334
418,26,12,9,-10,-18,33,0,1043.6666666666667,-9.333333333333334
419,27,12,9,-9,-18,33,0,409.0,-5.666666666666667
420,28,12,9,-8,-18,33,0,359.0,-5.333333333333333
421,29,12,9,-7,-18,33,0,433.3333333333333,-6.0
422,30,12,9,-6,-18,33,0,318.3333333333333,-4.333333333333333
423,31,12,9,-5,-18,33,0,422.3333333333333,-5.333333333333333
424,32,12,9,-4,-18,33,0,248.33333333333334,-3.3333333333333335
425,33,12,9,-3,-18,33,0,245.0,-3.0
426,34,12,9,-2,-18,33,0,381.3333333333333,-5.0
427,35,12,9,-1,-18,33,0,176.0,-1.6666666666666667
428,36,12,9,0,-18,33,0,134.33333333333334,-0.6666666666666666
429,37,12,9,1,-18,33,0,131.33333333333334,-0.6666666666666666
430,38,12,9,2,-18,33,0,222.0,-2.6666666666666665
431,39,12,9,3,-18,33,0,174.33333333333334,-1.6666666666666667
