Index,TotalGain,PA1,PA2,PA3,ATTN,IAMP,PAD,FREQ_ERR_AVG_HZ,FREQ_ERR_MAX_HZ,PWR_OUT_AVG_DBM,PWR_OUT_MAX_DBM,PWR_MEAN_AVG_DBM,PWR_MEAN_MAX_DBM,EVM_RMS_AVG_PCT,EVM_RMS_MAX_PCT
874,35.5,14,0,31.5,-6,-10,6,227.16,237.63,-56.69,-56.68,-57.47,-57.46,6.75,7.49
875,36.5,14,0,31.5,-6,-10,7,225.79,234.26,-54.95,-54.94,-55.64,-55.63,6.11,6.92
876,37.5,14,0,31.5,-6,-10,8,225.83,238.1,-54.94,-54.94,-55.64,-55.63,6.23,6.92
877,38.5,14,0,31.5,-6,-10,9,227.03,238.31,-53.14,-53.13,-53.77,-53.76,6.12,6.94
878,39.5,14,0,31.5,-6,-10,10,224.68,234.9,-53.14,-53.13,-53.77,-53.77,6.46,7.23
879,40.5,14,0,31.5,-6,-10,11,225.99,235.69,-51.31,-51.3,-51.89,-51.89,5.98,6.82
880,41.5,14,0,31.5,-6,-10,12,225.21,234.05,-51.31,-51.3,-51.89,-51.89,5.82,7.05
881,42.5,14,0,31.5,-6,-10,13,224.92,233.43,-49.49,-49.48,-50.03,-50.02,5.73,6.73
882,43.5,14,0,31.5,-6,-10,14,226.43,240.21,-49.48,-49.47,-50.03,-50.02,5.45,6.22
883,44.5,14,0,31.5,-6,-10,15,225.42,237.33,-47.56,-47.54,-48.07,-48.07,5.63,6.56
884,45.5,14,0,31.5,-6,-10,16,226.2,234.9,-47.56,-47.55,-48.07,-48.07,5.26,6.35
885,46.5,14,0,31.5,-6,-10,17,224.81,235.01,-45.64,-45.63,-46.13,-46.12,5.38,6.15
886,47.5,14,0,31.5,-6,-10,18,226.45,234.2,-45.64,-45.63,-46.13,-46.12,5.39,6.59
887,48.5,14,0,31.5,-6,-10,19,226.02,236.78,-43.69,-43.69,-44.16,-44.16,5.43,6.43
888,49.5,14,0,31.5,-6,-10,20,225.62,234.01,-43.7,-43.69,-44.17,-44.16,5.23,6.27
889,50.5,14,0,31.5,-6,-10,21,225.23,236.57,-41.68,-41.67,-42.13,-42.13,5.58,6.75
890,51.5,14,0,31.5,-6,-10,22,225.84,234.08,-41.68,-41.67,-42.13,-42.13,5.19,6.24
891,52.5,14,0,31.5,-6,-10,23,226.08,235.84,-39.64,-39.63,-40.08,-40.07,5.06,6.09
892,53.5,14,0,31.5,-6,-10,24,225.07,235.26,-39.65,-39.64,-40.08,-40.08,5.11,6.43
893,54.5,14,0,31.5,-6,-10,25,224.67,233.46,-37.64,-37.63,-38.07,-38.06,4.88,5.98
894,55.5,14,0,31.5,-6,-10,26,224.79,233.07,-37.64,-37.63,-38.07,-38.06,4.93,5.72
895,56.5,14,0,31.5,-6,-10,27,225.94,234.86,-35.56,-35.55,-35.97,-35.97,5.17,6.33
896,57.5,14,0,31.5,-6,-10,28,225.47,235.11,-35.56,-35.55,-35.98,-35.97,4.87,6.16
897,58.5,14,0,31.5,-6,-10,29,225.41,233.46,-33.53,-33.52,-33.94,-33.93,4.46,5.14
898,59.5,14,0,31.5,-6,-10,30,225.6,233.19,-33.53,-33.52,-33.94,-33.93,4.48,5.29
899,30.5,14,0,31.5,-6,-9,0,225.96,238,-60.56,-60.54,-61.62,-61.61,8.43,9.21
900,31.5,14,0,31.5,-6,-9,1,226.35,236.29,-60.55,-60.51,-61.62,-61.62,8.34,8.84
901,32.5,14,0,31.5,-6,-9,2,224.49,234.21,-60.56,-60.55,-61.62,-61.61,8.36,8.92
902,33.5,14,0,31.5,-6,-9,3,226.79,237.26,-58.56,-58.55,-59.46,-59.45,7.39,8.11
903,34.5,14,0,31.5,-6,-9,4,224.95,235.2,-58.56,-58.55,-59.46,-59.45,7.28,7.95
904,35.5,14,0,31.5,-6,-9,5,224.96,239.3,-56.69,-56.68,-57.47,-57.46,6.86,7.63
905,36.5,14,0,31.5,-6,-9,6,227.15,238.93,-56.69,-56.68,-57.47,-57.46,6.2,6.73
906,37.5,14,0,31.5,-6,-9,7,227.24,235.46,-54.94,-54.93,-55.64,-55.63,5.9,6.44
907,38.5,14,0,31.5,-6,-9,8,225.76,235.94,-54.94,-54.93,-55.64,-55.63,5.8,6.54
908,39.5,14,0,31.5,-6,-9,9,224.68,235.01,-53.14,-53.13,-53.77,-53.76,5.48,6.39
909,40.5,14,0,31.5,-6,-9,10,224.97,232.16,-53.14,-53.13,-53.77,-53.76,5.63,6.66
910,41.5,14,0,31.5,-6,-9,11,225.16,235.52,-51.31,-51.3,-51.89,-51.89,5.18,5.89
911,42.5,14,0,31.5,-6,-9,12,225.73,236.5,-51.3,-51.29,-51.89,-51.88,5.28,6.05
912,43.5,14,0,31.5,-6,-9,13,224.09,231.84,-49.48,-49.47,-50.03,-50.02,5.38,6.36
913,44.5,14,0,31.5,-6,-9,14,226.4,234.99,-49.48,-49.47,-50.03,-50.02,5.58,6.83
914,45.5,14,0,31.5,-6,-9,15,226.21,232.74,-47.56,-47.55,-48.07,-48.06,5.28,6.36
915,46.5,14,0,31.5,-6,-9,16,224.83,233.74,-47.56,-47.55,-48.07,-48.07,5.57,6.57
916,47.5,14,0,31.5,-6,-9,17,225.59,235.8,-45.64,-45.63,-46.12,-46.12,5.22,6.19
917,48.5,14,0,31.5,-6,-9,18,225.7,234.83,-45.64,-45.63,-46.12,-46.12,4.98,5.79
918,49.5,14,0,31.5,-6,-9,19,227.24,235.69,-43.71,-43.7,-44.16,-44.16,4.99,5.91
919,50.5,14,0,31.5,-6,-9,20,227.13,235.78,-43.7,-43.69,-44.16,-44.16,5.32,6.27
920,51.5,14,0,31.5,-6,-9,21,226.5,237.29,-41.69,-41.68,-42.13,-42.12,4.98,6.14
921,52.5,14,0,31.5,-6,-9,22,225.69,237.18,-41.69,-41.68,-42.13,-42.13,5.6,6.46
922,53.5,14,0,31.5,-6,-9,23,224.16,233.15,-39.65,-39.64,-40.08,-40.08,4.83,5.42
923,54.5,14,0,31.5,-6,-9,24,225.77,233.65,-39.66,-39.65,-40.08,-40.08,4.9,5.73
924,55.5,14,0,31.5,-6,-9,25,226.8,237.32,-37.66,-37.65,-38.07,-38.06,4.66,5.83
925,56.5,14,0,31.5,-6,-9,26,226.51,235.67,-37.65,-37.64,-38.06,-38.06,4.83,5.75
926,57.5,14,0,31.5,-6,-9,27,225.48,234.99,-35.56,-35.55,-35.97,-35.97,4.79,5.64
927,58.5,14,0,31.5,-6,-9,28,224.94,234.92,-35.56,-35.55,-35.97,-35.97,4.78,5.81
928,59.5,14,0,31.5,-6,-9,29,225.57,235.59,-33.53,-33.52,-33.94,-33.93,4.64,5.59
929,60.5,14,0,31.5,-6,-9,30,225.15,234.04,-33.53,-33.53,-33.94,-33.93,4.55,5.42
930,31.5,14,0,31.5,-6,-8,0,223.92,233.63,-57.12,-57.11,-57.61,-57.61,6.3,6.78
931,32.5,14,0,31.5,-6,-8,1,226.57,240.33,-57.12,-57.11,-57.61,-57.61,6.65,7.37
932,33.5,14,0,31.5,-6,-8,2,226.42,234.24,-57.12,-57.11,-57.61,-57.61,6.54,7.43
933,34.5,14,0,31.5,-6,-8,3,225.87,237.65,-55.02,-55.02,-55.44,-55.44,6.13,7.05
934,35.5,14,0,31.5,-6,-8,4,226.52,237.67,-55.02,-55.02,-55.44,-55.43,6.33,7.18
935,36.5,14,0,31.5,-6,-8,5,226.01,235.93,-53.08,-53.08,-53.45,-53.45,6.07,7
936,37.5,14,0,31.5,-6,-8,6,224.63,233.03,-53.09,-53.09,-53.45,-53.44,6.22,7.29
937,38.5,14,0,31.5,-6,-8,7,226.67,235.96,-51.29,-51.29,-51.61,-51.61,5.65,6.72
938,39.5,14,0,31.5,-6,-8,8,225.74,232.71,-51.3,-51.29,-51.62,-51.61,5.68,6.9
939,40.5,14,0,31.5,-6,-8,9,226.02,234.19,-49.45,-49.45,-49.75,-49.74,5.31,6.13
940,41.5,14,0,31.5,-6,-8,10,226.82,236.35,-49.45,-49.45,-49.75,-49.74,5.29,6.24
941,42.5,14,0,31.5,-6,-8,11,226.55,235.75,-47.6,-47.59,-47.87,-47.86,5.05,6.07
942,43.5,14,0,31.5,-6,-8,12,226.47,234.51,-47.59,-47.59,-47.87,-47.87,5.4,6.35
943,44.5,14,0,31.5,-6,-8,13,224.2,232.86,-45.75,-45.74,-46.01,-46,5.27,6.3
944,45.5,14,0,31.5,-6,-8,14,224.83,233.87,-45.75,-45.74,-46.01,-46,4.96,5.85
945,46.5,14,0,31.5,-6,-8,15,225.56,234.59,-43.8,-43.8,-44.05,-44.05,4.93,5.95
946,47.5,14,0,31.5,-6,-8,16,225.66,236.04,-43.8,-43.8,-44.05,-44.05,4.71,5.71
947,48.5,14,0,31.5,-6,-8,17,225.02,234.5,-41.87,-41.86,-42.1,-42.1,4.8,5.81
948,49.5,14,0,31.5,-6,-8,18,225.51,236.71,-41.86,-41.86,-42.1,-42.1,4.85,5.67
949,50.5,14,0,31.5,-6,-8,19,225.14,233.69,-39.92,-39.91,-40.15,-40.14,4.57,5.51
950,51.5,14,0,31.5,-6,-8,20,226.36,235.29,-39.92,-39.91,-40.15,-40.14,4.94,5.99
951,52.5,14,0,31.5,-6,-8,21,225.82,233.91,-37.9,-37.89,-38.12,-38.12,4.61,5.55
952,53.5,14,0,31.5,-6,-8,22,226.11,233.93,-37.9,-37.89,-38.12,-38.12,4.52,5.37
953,54.5,14,0,31.5,-6,-8,23,225.92,235.09,-35.85,-35.85,-36.07,-36.07,4.56,5.48
954,55.5,14,0,31.5,-6,-8,24,224.73,236.2,-35.85,-35.84,-36.06,-36.06,4.89,5.84
955,56.5,14,0,31.5,-6,-8,25,227.55,238.95,-33.84,-33.83,-34.05,-34.05,4.82,5.76
956,57.5,14,0,31.5,-6,-8,26,225.5,235.02,-33.84,-33.83,-34.05,-34.05,4.95,6.19
957,58.5,14,0,31.5,-6,-8,27,223.74,232.72,-31.75,-31.75,-31.96,-31.96,4.81,5.87
958,59.5,14,0,31.5,-6,-8,28,222.76,231.47,-31.75,-31.75,-31.96,-31.95,5.18,6.25
959,60.5,14,0,31.5,-6,-8,29,225.72,235.68,-29.73,-29.73,-29.94,-29.93,4.81,6.01
960,61.5,14,0,31.5,-6,-8,30,225.89,236.11,-29.73,-29.73,-29.94,-29.93,5.47,6.38
961,32.5,14,0,31.5,-6,-7,0,225.6,237.01,-57.12,-57.11,-57.62,-57.61,6.62,7.28
962,33.5,14,0,31.5,-6,-7,1,225.04,233.8,-57.11,-57.11,-57.61,-57.61,6.78,7.64
963,34.5,14,0,31.5,-6,-7,2,224.44,232.56,-57.11,-57.1,-57.61,-57.61,6.89,7.74
964,35.5,14,0,31.5,-6,-7,3,225.85,234.96,-55.02,-55.01,-55.44,-55.44,5.93,6.77
965,36.5,14,0,31.5,-6,-7,4,224.9,236.39,-55.02,-55.01,-55.44,-55.44,6.24,7.1
966,37.5,14,0,31.5,-6,-7,5,225.73,236.43,-53.08,-53.08,-53.45,-53.45,6.04,6.89
967,38.5,14,0,31.5,-6,-7,6,226.54,236.38,-53.08,-53.08,-53.45,-53.45,6.35,7.15
968,39.5,14,0,31.5,-6,-7,7,225.77,235.5,-51.29,-51.28,-51.62,-51.61,5.82,6.88
969,40.5,14,0,31.5,-6,-7,8,225.29,235.28,-51.29,-51.28,-51.62,-51.61,5.77,6.89
970,41.5,14,0,31.5,-6,-7,9,226.13,237.51,-49.44,-49.44,-49.75,-49.74,5.93,6.78
971,42.5,14,0,31.5,-6,-7,10,226.12,236.44,-49.44,-49.44,-49.74,-49.74,6.77,7.35
972,43.5,14,0,31.5,-6,-7,11,225.57,235.07,-47.59,-47.58,-47.86,-47.86,6.72,7.25
973,44.5,14,0,31.5,-6,-7,12,225.21,234.87,-47.59,-47.58,-47.86,-47.86,6.57,7.23
974,45.5,14,0,31.5,-6,-7,13,224.39,232.02,-45.74,-45.74,-46,-46,5.82,6.92
975,46.5,14,0,31.5,-6,-7,14,226.68,237.31,-45.74,-45.74,-46,-46,5.75,6.49
976,47.5,14,0,31.5,-6,-7,15,225.17,236.42,-43.8,-43.8,-44.05,-44.04,6.04,6.99
977,48.5,14,0,31.5,-6,-7,16,225.32,235.49,-43.81,-43.8,-44.05,-44.05,5.82,6.81
978,49.5,14,0,31.5,-6,-7,17,226.68,234.19,-41.87,-41.86,-42.1,-42.1,5.35,6.47
979,50.5,14,0,31.5,-6,-7,18,225.52,235.61,-41.86,-41.86,-42.1,-42.1,5.37,6.35
980,51.5,14,0,31.5,-6,-7,19,225.58,234.88,-39.91,-39.91,-40.14,-40.14,5.73,6.62
981,52.5,14,0,31.5,-6,-7,20,226.1,232.53,-39.92,-39.91,-40.14,-40.14,5.11,6.11
982,53.5,14,0,31.5,-6,-7,21,225.62,235.31,-37.9,-37.89,-38.12,-38.11,5.04,6.29
983,54.5,14,0,31.5,-6,-7,22,225.37,236.36,-37.89,-37.89,-38.12,-38.11,5.06,6.05
984,55.5,14,0,31.5,-6,-7,23,224.2,234.05,-35.85,-35.84,-36.06,-36.06,5.12,6.19
985,56.5,14,0,31.5,-6,-7,24,225.29,237.15,-35.85,-35.84,-36.07,-36.06,5.2,6.37
986,57.5,14,0,31.5,-6,-7,25,226.21,233.77,-33.84,-33.83,-34.05,-34.05,5.44,6.65
987,58.5,14,0,31.5,-6,-7,26,225.64,235.55,-33.84,-33.84,-34.05,-34.05,5.27,6.65
988,59.5,14,0,31.5,-6,-7,27,225.42,236.15,-31.75,-31.75,-31.96,-31.96,5.13,6.3
989,60.5,14,0,31.5,-6,-7,28,225.22,233.78,-31.75,-31.74,-31.96,-31.96,5.23,6.15
990,61.5,14,0,31.5,-6,-7,29,226.54,237.52,-29.73,-29.73,-29.94,-29.93,5.16,6.22
991,62.5,14,0,31.5,-6,-7,30,226.74,236.54,-29.74,-29.73,-29.94,-29.94,5.29,6.33
992,33.5,14,0,31.5,-6,-6,0,224.2,235.33,-57.11,-57.1,-57.61,-57.61,6.84,7.52
993,34.5,14,0,31.5,-6,-6,1,225.19,237.06,-57.12,-57.11,-57.62,-57.61,7.26,8.04
994,35.5,14,0,31.5,-6,-6,2,227.07,238.78,-57.12,-57.11,-57.62,-57.61,6.74,7.63
995,36.5,14,0,31.5,-6,-6,3,225.28,234.55,-55.02,-55.02,-55.44,-55.44,5.92,7.05
996,37.5,14,0,31.5,-6,-6,4,226.68,236.75,-55.02,-55.01,-55.44,-55.44,6.17,7.14
997,38.5,14,0,31.5,-6,-6,5,226.9,236.97,-53.09,-53.08,-53.45,-53.45,5.79,6.69
998,39.5,14,0,31.5,-6,-6,6,225.64,233.91,-53.08,-53.07,-53.45,-53.45,5.61,6.42
999,40.5,14,0,31.5,-6,-6,7,225.69,236.58,-51.29,-51.28,-51.62,-51.61,6.04,7
1000,41.5,14,0,31.5,-6,-6,8,224.88,233.49,-51.29,-51.28,-51.62,-51.61,5.49,6.51
1001,42.5,14,0,31.5,-6,-6,9,224.93,234.97,-49.45,-49.44,-49.75,-49.74,5.23,6.11
1002,43.5,14,0,31.5,-6,-6,10,226.37,239.07,-49.45,-49.44,-49.75,-49.75,5.51,6.58
1003,44.5,14,0,31.5,-6,-6,11,225.65,236.54,-47.59,-47.59,-47.87,-47.87,5.19,6.06
1004,45.5,14,0,31.5,-6,-6,12,227.26,236.2,-47.59,-47.59,-47.87,-47.87,5,5.86
1005,46.5,14,0,31.5,-6,-6,13,225.04,233.83,-45.75,-45.74,-46.01,-46.01,5.02,5.99
1006,47.5,14,0,31.5,-6,-6,14,225.8,236.62,-45.75,-45.74,-46.01,-46,4.97,5.85
1007,48.5,14,0,31.5,-6,-6,15,226.22,236.67,-43.81,-43.8,-44.05,-44.05,4.65,5.38
1008,49.5,14,0,31.5,-6,-6,16,226.79,234.83,-43.81,-43.8,-44.06,-44.05,4.52,5.39
1009,50.5,14,0,31.5,-6,-6,17,226.84,237.44,-41.87,-41.86,-42.11,-42.11,4.48,5.21
1010,51.5,14,0,31.5,-6,-6,18,225.21,234.47,-41.87,-41.86,-42.11,-42.1,4.34,4.75
1011,52.5,14,0,31.5,-6,-6,19,224.9,232.69,-39.92,-39.91,-40.15,-40.15,4.32,4.86
1012,53.5,14,0,31.5,-6,-6,20,225.81,234.97,-39.92,-39.91,-40.15,-40.15,4.34,5.01
1013,54.5,14,0,31.5,-6,-6,21,225.12,233.49,-37.9,-37.89,-38.13,-38.12,4.41,5.08
1014,55.5,14,0,31.5,-6,-6,22,226.35,237.55,-37.9,-37.89,-38.12,-38.12,4.45,5.11
1015,56.5,14,0,31.5,-6,-6,23,225.63,233.66,-35.85,-35.84,-36.07,-36.06,4.32,4.85
1016,57.5,14,0,31.5,-6,-6,24,225.03,233.15,-35.85,-35.85,-36.07,-36.06,4.25,4.55
1017,58.5,14,0,31.5,-6,-6,25,224.93,233.25,-33.84,-33.83,-34.05,-34.05,4.63,5.42
1018,59.5,14,0,31.5,-6,-6,26,226.31,235.51,-33.84,-33.84,-34.05,-34.05,4.4,5.16
1019,60.5,14,0,31.5,-6,-6,27,225.26,234.99,-31.76,-31.75,-31.96,-31.96,4.77,5.57
1020,61.5,14,0,31.5,-6,-6,28,226.08,236.69,-31.75,-31.75,-31.96,-31.96,5.26,6.23
1021,62.5,14,0,31.5,-6,-6,29,224.58,233.26,-29.73,-29.72,-29.94,-29.93,4.81,5.86
1022,63.5,14,0,31.5,-6,-6,30,226.75,236.65,-29.73,-29.73,-29.94,-29.93,5.2,6.39
1023,34.5,14,0,31.5,-6,-5,0,225.96,235.24,-55.08,-55.07,-55.47,-55.46,6.13,6.88
1024,35.5,14,0,31.5,-6,-5,1,225.93,234.16,-55.08,-55.07,-55.47,-55.47,6.18,7.06
1025,36.5,14,0,31.5,-6,-5,2,226.45,235.98,-55.08,-55.07,-55.47,-55.46,6,6.74
1026,37.5,14,0,31.5,-6,-5,3,225.39,234.79,-52.96,-52.95,-53.3,-53.3,5.75,6.57
1027,38.5,14,0,31.5,-6,-5,4,225.39,234.4,-52.95,-52.95,-53.3,-53.29,5.92,6.77
1028,39.5,14,0,31.5,-6,-5,5,224.42,235.11,-51,-50.99,-51.31,-51.3,5.43,6.5
1029,40.5,14,0,31.5,-6,-5,6,226.27,237.1,-51,-51,-51.31,-51.31,5.68,6.74
1030,41.5,14,0,31.5,-6,-5,7,224.63,235.34,-49.2,-49.19,-49.48,-49.47,5.83,6.85
1031,42.5,14,0,31.5,-6,-5,8,225.52,234.55,-49.2,-49.19,-49.48,-49.47,5.19,6.38
1032,43.5,14,0,31.5,-6,-5,9,226.61,233.86,-47.35,-47.34,-47.61,-47.6,5.66,6.78
1033,44.5,14,0,31.5,-6,-5,10,224.64,235.58,-47.34,-47.34,-47.61,-47.6,5.49,6.52
1034,45.5,14,0,31.5,-6,-5,11,225.18,233.84,-45.48,-45.48,-45.73,-45.73,5.58,6.59
1035,46.5,14,0,31.5,-6,-5,12,226.15,235.56,-45.48,-45.48,-45.73,-45.72,5.8,6.72
1036,47.5,14,0,31.5,-6,-5,13,227.24,236.65,-43.63,-43.63,-43.87,-43.86,5.93,6.75
1037,48.5,14,0,31.5,-6,-5,14,226.58,237.91,-43.63,-43.63,-43.87,-43.86,4.89,6.13
1038,49.5,14,0,31.5,-6,-5,15,227.48,238.97,-41.68,-41.68,-41.91,-41.9,4.95,6.01
1039,50.5,14,0,31.5,-6,-5,16,224.16,235.96,-41.68,-41.68,-41.91,-41.9,4.91,5.98
1040,51.5,14,0,31.5,-6,-5,17,225.64,236.53,-39.74,-39.74,-39.96,-39.96,4.99,5.86
1041,52.5,14,0,31.5,-6,-5,18,225.99,234.81,-39.74,-39.74,-39.96,-39.96,4.98,6.09
1042,53.5,14,0,31.5,-6,-5,19,226.12,238.06,-37.8,-37.79,-38.01,-38.01,4.68,5.74
1043,54.5,14,0,31.5,-6,-5,20,225.79,234.47,-37.8,-37.79,-38.01,-38.01,4.78,5.91
1044,55.5,14,0,31.5,-6,-5,21,226.93,237.42,-35.77,-35.76,-35.98,-35.97,4.99,5.98
1045,56.5,14,0,31.5,-6,-5,22,225.63,233.88,-35.77,-35.77,-35.98,-35.97,5.06,6.39
1046,57.5,14,0,31.5,-6,-5,23,224.98,234.55,-33.73,-33.72,-33.93,-33.93,5.18,6.32
1047,58.5,14,0,31.5,-6,-5,24,226.51,235.47,-33.73,-33.72,-33.93,-33.93,5.25,6.35
1048,59.5,14,0,31.5,-6,-5,25,224.35,236.3,-31.7,-31.7,-31.91,-31.91,5.63,6.59
1049,60.5,14,0,31.5,-6,-5,26,225.71,237.29,-31.71,-31.7,-31.91,-31.91,5.8,6.74
1050,61.5,14,0,31.5,-6,-5,27,225.3,232.64,-29.64,-29.64,-29.84,-29.84,5.37,6.39
1051,62.5,14,0,31.5,-6,-5,28,225.69,234.61,-29.64,-29.64,-29.84,-29.84,5.99,7.01
1052,63.5,14,0,31.5,-6,-5,29,224.71,232.41,-27.6,-27.6,-27.8,-27.79,5.6,6.59
1053,64.5,14,0,31.5,-6,-5,30,225.43,234.96,-27.6,-27.59,-27.8,-27.79,5.56,6.59
1054,35.5,14,0,31.5,-6,-4,0,226.55,237.9,-55.08,-55.08,-55.47,-55.47,6.55,7.25
1055,36.5,14,0,31.5,-6,-4,1,225.62,235.14,-55.09,-55.08,-55.47,-55.47,6.32,7.35
1056,37.5,14,0,31.5,-6,-4,2,226.61,234.75,-55.09,-55.08,-55.47,-55.47,6.34,7.33
1057,38.5,14,0,31.5,-6,-4,3,225.38,235.91,-52.96,-52.96,-53.3,-53.3,6.6,7.41
1058,39.5,14,0,31.5,-6,-4,4,226.26,236.6,-52.96,-52.96,-53.3,-53.29,6.64,7.24
1059,40.5,14,0,31.5,-6,-4,5,224.79,234.35,-51,-51,-51.31,-51.3,6.59,7.39
1060,41.5,14,0,31.5,-6,-4,6,225.63,232.92,-51,-51,-51.31,-51.3,6.3,7.13
1061,42.5,14,0,31.5,-6,-4,7,226.49,234.04,-49.19,-49.19,-49.47,-49.47,5.92,7.01
1062,43.5,14,0,31.5,-6,-4,8,226.84,236.68,-49.19,-49.19,-49.47,-49.47,6.2,7.21
1063,44.5,14,0,31.5,-6,-4,9,225.28,235.21,-47.34,-47.34,-47.6,-47.6,6.4,7.11
1064,45.5,14,0,31.5,-6,-4,10,225.25,234.45,-47.35,-47.34,-47.6,-47.6,6.13,7.11
1065,46.5,14,0,31.5,-6,-4,11,225.59,235.04,-45.48,-45.48,-45.72,-45.72,5.82,6.74
1066,47.5,14,0,31.5,-6,-4,12,225.23,236.18,-45.49,-45.48,-45.73,-45.72,5.41,6.41
1067,48.5,14,0,31.5,-6,-4,13,225.45,237.07,-43.63,-43.63,-43.86,-43.86,5.64,6.57
1068,49.5,14,0,31.5,-6,-4,14,224.67,233.33,-43.63,-43.62,-43.86,-43.86,5.44,6.15
1069,50.5,14,0,31.5,-6,-4,15,226.07,236.24,-41.68,-41.68,-41.9,-41.9,5.3,6.11
1070,51.5,14,0,31.5,-6,-4,16,225.69,234.86,-41.68,-41.68,-41.9,-41.9,5.25,6.33
1071,52.5,14,0,31.5,-6,-4,17,226.54,238.8,-39.75,-39.74,-39.96,-39.96,5.15,6.27
1072,53.5,14,0,31.5,-6,-4,18,225.88,235.26,-39.75,-39.74,-39.96,-39.96,5.37,6.45
1073,54.5,14,0,31.5,-6,-4,19,226.88,238.08,-37.8,-37.79,-38.01,-38,5.42,6.25
1074,55.5,14,0,31.5,-6,-4,20,224.83,236.7,-37.8,-37.79,-38.01,-38,5.45,6.38
1075,56.5,14,0,31.5,-6,-4,21,224.48,234.94,-35.76,-35.76,-35.97,-35.97,5.3,6.33
1076,57.5,14,0,31.5,-6,-4,22,226.3,238.77,-35.76,-35.76,-35.97,-35.97,5.45,6.46
1077,58.5,14,0,31.5,-6,-4,23,225.98,233.51,-33.73,-33.72,-33.93,-33.93,5.06,6.23
1078,59.5,14,0,31.5,-6,-4,24,226.74,237.44,-33.73,-33.72,-33.93,-33.93,4.93,6.14
1079,60.5,14,0,31.5,-6,-4,25,226.39,236.08,-31.71,-31.7,-31.9,-31.9,4.69,5.51
1080,61.5,14,0,31.5,-6,-4,26,227.01,237.5,-31.7,-31.7,-31.9,-31.9,4.97,6.16
1081,62.5,14,0,31.5,-6,-4,27,226.05,234.86,-29.64,-29.64,-29.84,-29.83,5.16,6.31
1082,63.5,14,0,31.5,-6,-4,28,225.71,235.16,-29.64,-29.64,-29.84,-29.83,5.17,6.37
1083,64.5,14,0,31.5,-6,-4,29,225,234.93,-27.6,-27.6,-27.79,-27.79,5.53,6.57
1084,65.5,14,0,31.5,-6,-4,30,227.54,237.08,-27.6,-27.59,-27.79,-27.79,5.47,6.48
1085,36.5,14,0,31.5,-6,-3,0,227.42,239.07,-53.01,-53,-53.27,-53.27,6.73,7.35
1086,37.5,14,0,31.5,-6,-3,1,226.6,235.54,-53.01,-53,-53.27,-53.27,6.41,7.33
1087,38.5,14,0,31.5,-6,-3,2,226.91,234.97,-53.01,-53,-53.28,-53.27,6.15,7.23
1088,39.5,14,0,31.5,-6,-3,3,226.18,237.2,-50.87,-50.86,-51.1,-51.1,5.79,6.67
1089,40.5,14,0,31.5,-6,-3,4,226.2,236.09,-50.86,-50.86,-51.1,-51.1,5.58,6.67
1090,41.5,14,0,31.5,-6,-3,5,226.16,235.67,-48.89,-48.89,-49.11,-49.1,6,6.97
1091,42.5,14,0,31.5,-6,-3,6,224.9,237.38,-48.89,-48.89,-49.11,-49.1,6.12,6.94
1092,43.5,14,0,31.5,-6,-3,7,226.76,234.38,-47.07,-47.07,-47.27,-47.27,6.06,6.89
1093,44.5,14,0,31.5,-6,-3,8,226.23,235.44,-47.07,-47.07,-47.27,-47.27,5.47,6.36
1094,45.5,14,0,31.5,-6,-3,9,225.36,235.99,-45.22,-45.21,-45.4,-45.4,4.27,4.53
1095,46.5,14,0,31.5,-6,-3,10,224.8,234.61,-45.22,-45.21,-45.4,-45.4,5.98,6.82
1096,47.5,14,0,31.5,-6,-3,11,224.68,234.77,-43.34,-43.34,-43.52,-43.52,5.64,6.54
1097,48.5,14,0,31.5,-6,-3,12,226.63,236.96,-43.35,-43.34,-43.53,-43.52,5.72,6.67
1098,49.5,14,0,31.5,-6,-3,13,225.95,236.57,-41.49,-41.49,-41.66,-41.66,5.6,6.5
1099,50.5,14,0,31.5,-6,-3,14,225.96,236.34,-41.49,-41.49,-41.66,-41.66,5.3,6.45
1100,51.5,14,0,31.5,-6,-3,15,225.9,233.93,-39.54,-39.54,-39.71,-39.7,5.39,6.38
1101,52.5,14,0,31.5,-6,-3,16,225.79,236.3,-39.54,-39.54,-39.71,-39.71,6.28,6.87
1102,53.5,14,0,31.5,-6,-3,17,224.99,233.1,-37.61,-37.61,-37.77,-37.77,5.82,6.8
1103,54.5,14,0,31.5,-6,-3,18,226.41,235.63,-37.61,-37.61,-37.77,-37.77,5.75,6.76
1104,55.5,14,0,31.5,-6,-3,19,224.41,235.2,-35.65,-35.65,-35.81,-35.81,5.45,6.46
1105,56.5,14,0,31.5,-6,-3,20,226.51,234.24,-35.65,-35.64,-35.81,-35.8,4.81,5.83
1106,57.5,14,0,31.5,-6,-3,21,225.56,233.94,-33.63,-33.62,-33.78,-33.78,5.23,6.22
1107,58.5,14,0,31.5,-6,-3,22,226.98,235.43,-33.63,-33.63,-33.78,-33.78,5.45,6.61
1108,59.5,14,0,31.5,-6,-3,23,226.34,237.76,-31.58,-31.57,-31.73,-31.73,4.95,5.9
1109,60.5,14,0,31.5,-6,-3,24,225.03,235.59,-31.58,-31.58,-31.73,-31.73,5.43,6.41
1110,61.5,14,0,31.5,-6,-3,25,225.27,234.04,-29.58,-29.58,-29.73,-29.73,5.41,6.52
